Vehicle_ID,Velocity (m/s),Acceleration (m/s^2),Eccentricity,Community Neighborhood,Distance from RSU (m),RSU_Location,Latitude,Longitude,Vehicle_Type,Lane
Police vehicle_62,14.07,3.52,0.82,6,23.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police_Vehicle_1,1.97,5.76,0.44,2,2.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_229,7.88,-7.02,0.46,12,8.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police_Vehicle_4,7.52,6.48,0.59,20,29.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_305,15.45,0.42,0.1,4,9.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_321,17.1,9.59,0.33,11,24.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_346,30.82,-4.11,0.44,20,17.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_29,26.24,1.54,0.63,2,11.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_259,18.6,3.89,0.74,18,29.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_52,17.21,-0.21,0.29,19,15.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_46,16.11,3.71,0.9,19,28.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_384,29.42,17.41,0.54,10,16.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_67,42.08,16.77,0.83,10,17.87,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_31,28.59,17.46,0.62,20,18.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_303,17.66,-2.89,0.6,2,29.24,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_185,0.29,4.14,0.69,15,25.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_241,18.26,0.43,0.58,5,26.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_156,15.45,-3.82,0.67,19,0.72,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_201,12.3,-4.59,0.58,13,18.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_2,15.07,2.55,0.99,18,3.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_239,0,0,0,16,22.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_120,17.88,3.1,0.7,13,12.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_386,8.82,-0.77,0.32,2,9.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_252,16.53,5.99,0,6,20.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_381,36.36,3.79,0.05,13,27.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_380,43.72,-1.43,0.77,16,29.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_4,17.42,-0.03,0.9,20,26.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_25,16.53,-2.58,0.92,16,11.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_50,18.85,-2.07,0.61,18,24.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_278,38.77,15.98,0.63,11,16.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_357,20.28,2.36,0.66,5,27.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_96,39.44,0.97,0.1,5,29.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_71,18.45,2.23,0.31,5,24.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_345,0.64,-8.34,0.78,8,12.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_113,17.14,-0.09,0.69,7,24.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_191,16.2,6.67,0.15,19,4.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_329,17.87,-2.05,0.86,9,25.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_130,17.26,4.23,0.08,13,27.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_264,15.91,-4.9,0.65,17,27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_26,0,0,0,12,13.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_22,19.66,0.73,0.11,2,23.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_152,0,0,0,8,3.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_95,16.79,4.3,0.69,13,16.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_32,41.63,2.37,0.44,18,3.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_324,15.04,-3.66,0.56,15,5.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_139,18.23,-0.27,0.81,11,12.78,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_79,0,0,0,7,13.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_302,20.13,2.76,0.38,4,13.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_146,15.35,5.88,0.16,5,20.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_174,29.06,15.72,0.8,10,17.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_379,28.04,-5.45,0.86,1,15.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_163,18.5,5.85,0.91,12,7.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_225,17.06,0.53,0.82,13,12.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_154,17.08,-1.22,0.57,20,24.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_394,13.75,-4.27,0.6,20,25.6,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_231,32.75,3.28,0.52,16,5.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_364,15.69,1.63,0.86,8,7.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_195,25.38,3.44,0.45,3,16.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_20,15.18,-5.61,0.76,1,18.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_94,40.8,4.63,0.16,8,6.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_92,44.69,3.23,0.72,6,9.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_373,17.41,2.81,0.67,9,29.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_49,21.74,-0.47,0.76,13,6.72,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_356,19.22,-1.94,0.08,7,18.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_377,28.41,-11.71,0.31,19,23.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_258,21.83,-0.53,0.43,16,7.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_218,17.15,-5.31,0.6,12,18.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_63,15.21,7.92,0.42,12,27.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_51,19.26,8.75,0.83,15,15.92,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police_Vehicle_5,15.42,-3.76,0.21,2,1.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_246,16.5,3.95,0.22,5,1.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_12,20.81,2.74,0.02,16,28.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_181,41.6,12.88,0.69,20,24.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_21,17.23,2.24,0.53,20,29.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_336,18.82,-3.93,0.41,10,21.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_304,17.96,-3.15,0.49,14,23.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_101,18.4,4.06,0.12,12,17.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_81,17.83,-5.34,0.96,6,23.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_283,34.48,5.63,0.3,17,4.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_289,15.43,-3.44,0.15,8,28.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_40,15.24,9.13,0.33,18,19.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_47,26.25,15.95,0.98,19,27.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_355,18.41,4.33,0.32,14,20.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_332,3.39,-1.95,0.43,16,6.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_126,25.79,3.8,0.23,16,14.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_315,19.76,-1.54,0.19,20,22.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_11,16.06,4.59,0.78,11,1.24,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_354,17.42,7.18,0.47,1,0.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_249,19.67,-6.62,0.17,17,6.21,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_387,17.73,-0.84,0.93,10,29.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_193,15.18,6.88,0.19,8,10.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_117,11.08,-2.24,0.25,7,17.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_269,16.59,0.25,0.01,8,14.27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_136,16.33,4.55,0.74,6,1.6,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_257,4.01,-1.94,0.43,10,16.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_8,0,0,0,1,0.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_131,44.22,4.68,0.81,17,14.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_55,28.81,-3.89,0.78,18,17.72,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_226,38.24,6.68,0.44,8,18.24,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_48,32.98,2.05,0.47,14,14.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_331,27.06,-1.65,0.05,19,0.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_151,17.06,-2.3,0.87,17,19.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_262,11.62,6.49,0.19,16,19.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_150,17.98,-5.65,0.61,20,20.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_134,0,0,0,11,4.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_83,18.43,-1.73,0.42,6,10.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_143,4.74,2.68,0.44,4,13.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_211,17.81,-1.24,0.58,7,29.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_335,0.97,-2.43,0.25,6,27.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_114,17.26,-0.29,0.03,15,10.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_13,18.31,4.52,0.12,16,3.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_295,30.21,-1.28,0.28,11,20.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_97,19.44,-3.77,0.45,4,6.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_310,34.8,12.77,0.9,18,0.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_348,18.42,3.41,0.29,2,2.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_276,17.32,-2.86,0.33,8,11.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_272,6.55,-4.76,0.81,9,14.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_74,15.79,-1.66,0.38,19,20.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_180,18.4,6.04,0.13,11,14.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_123,17.96,-1.68,0.33,18,10.9,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_238,17.73,-2.77,0.08,6,15.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_312,25.62,17.76,0.03,14,16.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_251,41.94,9.26,0.41,14,9.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_58,37.69,1.22,0.38,9,29.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_333,17.06,3.73,0.97,19,1.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_183,18.46,2.6,0.41,8,1.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_149,19.84,4.93,0.63,15,29.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_255,11.27,6,0.64,16,2.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_142,17.12,5.75,0.55,11,1.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_368,19.53,2.9,0.86,3,15.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_118,1.03,-3.66,0.45,8,8.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_160,2.55,-2.87,0.97,6,16.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_88,15.43,6.55,0.61,14,21.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_167,20.07,3.29,0.57,9,1.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_347,3.67,-4.64,0.28,15,26.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_390,28.09,-5.32,0.27,12,0.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_378,0,0,0,17,25.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_186,16.1,4.56,0.01,14,3.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_159,16.57,-0.49,0.27,4,20,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_223,16.43,-3.39,0.37,19,25.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_245,40.98,-1.26,0.26,17,8.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_44,37.81,-10.3,0.7,4,9.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_206,15.32,-3.14,0.6,12,6.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_230,42.71,9.47,0.32,4,22.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_232,18.99,-2.69,0.29,4,1.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_318,15.74,0.9,0.46,14,15.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_370,17.31,1.3,0.89,17,2.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_173,40.34,17.24,0.02,18,5.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_275,2.76,-3.09,0.39,9,7.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_199,19,-2.28,0.42,14,20.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_267,13.46,7.02,0.89,20,26.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_268,21.7,-0.38,0.71,4,27.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_233,27.62,-10.25,0.27,16,7.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_342,16.86,2.03,0.87,19,22.88,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_273,18.9,2.58,0.15,14,17.69,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_141,0.27,-3.28,0.29,6,17.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_242,6.46,-3.38,0.23,18,8.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_110,16.82,7.6,0.09,6,22.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_388,16.39,-2.6,0.36,5,20.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_282,21.9,3.21,0.24,12,25.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_182,11.17,-1.76,0.1,3,11.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_170,19.1,1.52,0.91,1,9.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_343,15.43,-5.52,0.28,10,17.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_219,0,0,0,6,27.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_179,18.79,3.35,0.22,8,14.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_247,33.78,8.28,0.58,5,11.16,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_70,18.94,-0.85,0.47,17,22.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_369,16.47,1.94,0.19,3,11.7,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_280,17.01,3.14,0.13,18,20.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_28,18.44,-1.97,0.01,12,21.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_135,27.31,-2.63,0.62,9,10,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_328,15.65,-0.04,0.33,8,4.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_5,38.28,17.54,0.9,16,2.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_184,5.12,1.45,0.69,12,2.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_99,18.72,-0.49,0.66,17,17.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_24,34.41,-9.61,0.28,12,9.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_339,16.52,-1.02,0.52,6,8.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_296,10.03,4.29,0.64,19,1.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_72,15.78,8.49,0.32,10,8.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_207,16.7,7.62,0.1,1,8.69,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_93,34.37,15.12,0.43,20,14.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_242,-10.75,-3.8,0.37,1,8.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_381,-13.32,2.09,0.86,12,29.78,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_300,0,0,0,12,28.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_177,-17.89,7.13,0.52,16,16.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_279,-13.44,-2.77,0.12,17,20.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_98,-12.34,4.4,0.38,13,20.21,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_291,-25.93,11.05,0.87,3,19.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_229,-36.85,1.97,0.93,12,9.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_370,-13.16,-1.92,0.12,10,6.6,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_7,-25.93,17.23,0.82,3,20.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_209,-5.77,-1.19,0.1,17,21.16,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_93,-11.74,3.39,0.14,11,15.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_171,-0.31,5.1,0.24,20,14.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_29,-2.33,7.19,0.52,12,10.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_358,-11.51,0.5,0.07,15,17.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_99,-15.37,-2.94,0.83,18,28.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_391,-2.56,5.38,0.45,8,21.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_216,-14.29,0.1,0.15,9,12.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_248,-33.52,-0.29,0.9,6,0.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_24,-11.24,-3.25,0.07,7,16.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_155,-36.39,-3.92,0.28,12,17.87,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_276,-12.04,1.52,0.75,11,19.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_6,-17.03,7.3,0.17,1,15.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_309,-10.55,5.89,0.51,3,9.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_65,-25.57,10.68,0.45,1,23.6,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_60,-11.83,2.72,0.87,6,10.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_343,-29.39,0.29,0.86,7,25.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_64,-28.6,14.48,0.51,7,24.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_282,-12.09,-2.89,0.71,7,8.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_201,-33.55,0.57,0.4,10,24.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_322,-23.68,14.49,0.88,2,8.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_395,-8.5,-5.86,0.54,14,20.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_2,-25.11,-2.77,0.45,20,2.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_350,-32.96,-1.01,0.6,9,22.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_181,-11.4,1.86,0.84,1,10.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_267,-11.84,-5.04,0.22,5,9.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_211,-15.37,-0.31,0.8,13,5.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_86,-14.79,1.23,0.6,13,6.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
